Gender,Age,Age_Bracket,Country,Any_full_sized_candy_bar,Butterfinger,Candy_Corn,Chiclets,Dots,Fuzzy_Peaches,Good_N_Plenty,Gummy_Bears,Healthy_Fruit,Heath_Bar,Hersheys_Dark_Chocolate,Hersheys_Milk_Chocolate,Hersheys_Kisses,Jolly_Rancher_bad_flavor,Jolly_Ranchers_good_flavor,Junior_Mints,Kit_Kat,LaffyTaffy,LemonHeads,Licorice_not_black,Licorice_black,Lollipops,Mike_and_Ike,Milk_Duds,Milky_Way,Regular_M_Ms,Peanut_M_Ms,Mint_Kisses,Mr_Goodbar,Nerds,Nestle_Crunch,Peeps,Pixy_Stix,Reeses_Peanut_Butter_Cups,Reeses_Pieces,Rolos,Skittles,Snickers,Sourpatch_Kids,Starburst,Swedish_Fish,Tic_Tacs,Three_Musketeers,Toblerone,Trail_Mix,Twix,Whatchamacallit_Bars,York_Peppermint_Patties
Female,53,50-64,United States,1,0,-1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,-1,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1
Female,53,50-64,United States,1,1,0,0,-1,0,1,0,0,1,1,1,1,-1,0,1,1,0,-1,1,1,-1,-1,0,1,0,1,1,1,-1,1,0,0,1,0,1,-1,1,-1,0,0,0,1,1,0,1,1,1
Female,53,50-64,United States,0,0,0,-1,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,0,1,-1,-1,1,-1,1,0,-1,1,1,1,1,1,-1,0,-1,-1,1,0,-1,0,1,-1,-1,-1,-1,0,1,-1,1,1,1
Male,53,50-64,United States,1,-1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,0,1,1,1,0,1,-1,1,-1,-1,1,1,0,-1,1,-1,-1,-1,-1,1,1,-1,1,1,0
Male,53,50-64,United States,1,1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,1,-1,1,0,1,-1,-1,0,0,1,1,1,1,1,0,0,1,-1,-1,1,1,1,0,1,-1,-1,-1,-1,1,1,0,1,1,-1
Male,53,50-64,United States,1,1,1,1,1,-1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,-1,0,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1
Male,53,50-64,United States,1,1,0,0,-1,0,0,-1,0,1,1,0,0,-1,-1,0,1,-1,1,-1,-1,1,-1,0,1,1,1,0,1,0,1,-1,1,1,0,0,-1,1,-1,-1,-1,0,1,1,0,1,1,1
Male,53,50-64,United States,1,1,1,-1,1,-1,0,1,-1,1,0,0,0,0,0,1,1,-1,1,1,1,0,1,0,0,1,0,-1,0,0,1,-1,1,1,0,1,0,0,0,0,1,-1,1,1,-1,1,1,1
Male,53,50-64,United States,1,1,-1,-1,1,1,1,-1,0,1,1,0,-1,-1,-1,1,1,0,1,0,1,-1,0,0,1,0,1,1,1,-1,1,-1,-1,1,-1,0,0,1,-1,1,-1,-1,1,1,0,1,1,1
Male,53,50-64,United States,1,1,0,0,0,-1,-1,0,-1,1,0,-1,1,-1,-1,1,1,0,1,-1,-1,1,-1,1,1,1,1,0,1,0,1,0,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1
Male,53,50-64,United States,1,1,0,-1,0,-1,0,0,-1,1,1,1,1,-1,-1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,-1,0,1,1,1,1,1,0,1,0,-1,1,1,0,1,1,1
Male,53,50-64,United States,1,1,0,-1,0,-1,0,-1,-1,1,-1,0,-1,-1,0,-1,1,1,0,0,-1,0,0,1,1,1,0,-1,0,1,0,-1,0,1,0,1,1,0,-1,1,1,-1,1,1,-1,1,1,-1
Male,53,50-64,United States,1,-1,0,-1,0,-1,-1,0,-1,1,1,1,0,0,0,0,0,0,0,0,-1,0,1,1,1,1,1,0,0,1,1,-1,0,1,0,1,0,1,1,0,-1,0,1,1,0,1,1,0
Male,53,50-64,United States,1,1,1,1,0,-1,1,1,-1,1,0,0,-1,1,1,0,1,0,1,1,-1,0,1,1,1,1,1,-1,1,0,1,1,1,1,0,-1,-1,1,-1,1,-1,0,1,1,-1,0,1,1
Male,53,50-64,United States,1,1,-1,0,-1,0,0,1,0,1,1,1,1,-1,-1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,-1,0,-1,0,1,1,1,0,1,0,0,0,-1,0,1,1,1,1,1
Female,54,50-64,United States,1,1,0,0,0,-1,-1,0,-1,1,1,1,1,-1,0,1,1,0,0,0,-1,-1,0,0,1,0,0,1,1,0,1,-1,-1,1,1,0,0,1,0,0,0,1,1,1,-1,1,1,1
Female,54,50-64,United States,1,1,1,0,-1,1,-1,1,-1,1,-1,1,1,0,1,1,1,1,0,-1,-1,0,1,1,1,1,1,-1,-1,0,1,-1,0,1,1,1,1,1,-1,0,-1,0,1,0,-1,1,1,1
Female,54,50-64,United States,1,1,1,0,1,-1,1,1,-1,1,1,0,0,-1,0,1,1,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,0,-1,-1,0,1,1,1,1,1,1,-1,-1,1,1,-1,1,1,1
Male,54,50-64,United States,1,1,-1,-1,0,-1,0,0,-1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,-1,0,1,1,1,0,1,0,0,1,-1,1,1,0,1,1,0
Male,54,50-64,United States,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,-1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1
Male,54,50-64,United States,1,1,0,-1,0,0,0,0,0,1,0,0,1,-1,-1,0,0,-1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,-1,1,1,0,0,1,0
Male,54,50-64,United States,1,-1,0,0,1,0,1,0,0,1,1,1,1,-1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,-1,0,1,1,1,1,0,1,1,1
Male,54,50-64,United States,1,0,-1,0,0,-1,0,1,-1,1,1,0,0,0,1,1,1,0,1,1,-1,0,0,-1,0,1,0,0,1,0,1,-1,0,1,1,0,0,1,0,0,0,0,1,1,-1,1,1,1
Male,54,50-64,United States,1,1,-1,-1,0,-1,-1,-1,-1,1,0,0,0,-1,-1,1,1,-1,-1,0,-1,0,-1,0,0,0,0,0,1,-1,1,-1,0,1,1,1,-1,1,-1,-1,-1,-1,0,-1,-1,1,1,1
Male,54,50-64,United States,1,1,-1,-1,-1,-1,1,-1,-1,1,1,1,1,0,0,-1,1,1,0,0,1,-1,0,0,0,0,-1,-1,1,1,1,-1,-1,1,1,1,0,1,-1,0,1,-1,1,1,-1,1,1,1
Male,54,50-64,United States,0,0,-1,0,0,-1,1,0,1,1,0,0,0,0,0,0,1,0,0,-1,-1,0,0,1,0,0,1,0,0,1,1,-1,0,1,1,1,1,1,0,1,0,-1,0,1,1,0,1,1
Male,54,50-64,United States,1,1,-1,-1,-1,1,-1,-1,1,1,0,0,1,1,1,-1,1,1,1,-1,-1,0,1,1,1,1,1,0,1,0,0,-1,-1,1,1,1,-1,1,1,1,1,0,1,1,1,1,1,1
Male,54,50-64,United States,1,1,1,-1,1,-1,1,1,-1,1,1,0,0,-1,0,0,1,1,1,1,1,0,1,1,1,1,1,-1,1,0,1,-1,0,1,1,1,1,1,0,1,1,-1,1,1,-1,1,1,0
Female,55,50-64,United States,1,1,0,1,0,-1,-1,0,-1,1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,0,-1,-1,1,1,1,-1,1,-1,1,0,0,1,1,0,0,1,0,0,-1,-1,1,1,1,1,1,1
Female,55,50-64,United States,1,1,0,-1,0,0,-1,0,-1,1,1,1,1,0,1,0,1,0,0,0,0,-1,0,0,1,1,1,-1,0,-1,1,-1,0,1,0,0,1,1,1,1,0,0,1,1,-1,1,1,0
Male,55,50-64,United States,1,1,-1,0,0,-1,-1,0,-1,1,1,1,0,0,1,-1,1,0,0,0,-1,0,1,0,-1,1,1,-1,0,-1,1,-1,-1,0,0,1,0,1,0,0,0,0,-1,0,0,1,1,-1
Male,55,50-64,United States,1,1,1,-1,0,-1,1,-1,-1,0,-1,1,1,-1,-1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,-1,-1,1,0,1,1,1,-1,1,-1,0,-1,1,0,1,1,0
Male,55,50-64,United States,1,1,0,0,0,0,0,-1,0,1,1,1,1,-1,-1,1,1,-1,0,0,0,0,0,1,0,1,1,1,1,-1,1,-1,0,1,1,1,0,1,-1,0,-1,0,1,1,0,1,1,1
Male,55,50-64,United States,1,0,0,1,0,-1,0,0,-1,-1,1,1,1,1,1,1,1,0,1,-1,-1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,-1,1,1,1
Male,55,50-64,United States,1,0,-1,-1,-1,-1,0,-1,1,1,1,1,1,-1,-1,1,1,-1,1,-1,-1,-1,-1,0,0,0,0,0,0,-1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,1,1
Male,55,50-64,United States,1,0,1,1,1,0,0,1,-1,1,0,0,0,0,1,-1,0,1,0,1,0,1,1,1,1,1,1,-1,0,0,1,-1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,-1
Male,55,50-64,United States,1,-1,-1,-1,-1,0,0,1,1,0,-1,1,0,-1,-1,-1,1,0,0,1,-1,0,0,1,1,1,1,-1,1,-1,1,-1,0,1,1,1,1,1,1,1,1,-1,1,1,0,1,1,0
Female,56,50-64,United States,1,1,-1,-1,0,1,-1,-1,-1,1,0,0,0,-1,0,-1,1,0,0,0,-1,0,-1,0,0,1,1,-1,1,1,1,-1,1,1,1,1,-1,1,-1,0,1,-1,1,1,-1,0,1,-1
Female,56,50-64,United States,0,0,-1,1,0,1,-1,1,1,1,1,0,0,-1,0,0,1,0,-1,0,-1,-1,0,0,0,0,1,1,1,0,0,-1,-1,1,1,0,0,1,-1,1,1,1,0,1,1,1,1,1
Female,56,50-64,United States,1,0,-1,1,0,-1,1,-1,0,1,1,0,0,0,1,0,1,0,1,-1,1,0,0,0,0,0,0,0,0,-1,0,-1,0,1,0,0,0,1,1,-1,1,0,-1,0,0,1,1,0
Male,56,50-64,United States,1,1,-1,0,0,-1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1
Male,56,50-64,United States,1,1,-1,-1,1,0,0,-1,-1,1,1,1,1,0,1,0,1,-1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,-1,1,1,1,0,1,-1,0,1,-1,1,1,-1,1,1,1
Male,56,50-64,United States,1,1,0,-1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,-1,1,0,0,1,1,0,1,-1,1,0,1,0,0,1,0,1,0,1,0,0,0,-1,0,1,0,1,1,0
Male,56,50-64,United States,1,1,-1,0,-1,-1,0,-1,-1,1,1,1,0,0,0,-1,1,1,0,-1,-1,-1,1,0,1,1,1,-1,1,-1,1,-1,-1,0,0,0,0,1,-1,1,-1,-1,1,1,0,1,1,-1
Male,56,50-64,United States,1,1,0,0,0,-1,1,0,1,1,0,0,0,-1,-1,0,1,-1,0,-1,1,-1,0,0,1,1,0,1,0,-1,1,0,-1,1,0,0,-1,1,-1,-1,0,0,1,1,0,1,1,1
Male,56,50-64,United States,1,1,-1,0,0,-1,-1,0,0,1,0,0,0,0,1,-1,1,1,1,0,-1,1,1,1,1,1,1,-1,1,1,1,-1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
Female,57,50-64,United States,1,0,-1,-1,-1,-1,1,0,0,1,1,1,1,0,0,1,1,-1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,-1,0,0,0,1,1,0,1,1,1
Female,57,50-64,United States,1,0,-1,1,1,-1,0,1,0,0,1,1,1,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,0,0,1,0,1,-1,-1,1,0,0,1,-1,1,1,1
Female,57,50-64,United States,0,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,-1,-1,0,0,-1,-1,0,1,1,1,0,1,-1,1,-1,-1,1,0,0,-1,1,0,-1,0,0,1,1,0,1,1,1
Male,57,50-64,United States,1,1,1,-1,-1,0,1,1,-1,1,-1,0,0,-1,-1,1,1,-1,1,1,1,0,1,-1,0,0,1,0,0,-1,0,1,1,1,1,-1,0,1,0,-1,-1,-1,0,1,-1,1,1,1
Male,57,50-64,United States,1,-1,0,0,0,0,0,1,0,0,1,1,1,-1,0,-1,1,0,0,0,-1,0,0,1,0,1,1,0,1,0,1,-1,0,1,1,0,0,1,0,0,1,-1,0,1,1,1,1,-1
Male,57,50-64,United States,1,1,-1,0,-1,0,1,0,1,1,1,1,1,-1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,-1,1,1,1,0,1,-1,1,0,-1,1,1,1,1,1,0
Male,57,50-64,United States,1,0,-1,0,0,0,0,0,-1,0,1,1,0,0,0,1,1,-1,0,0,0,-1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-1,1,0,0,1,0,1,1,-1,1,1,1
Male,57,50-64,United States,1,1,0,0,0,0,-1,0,0,0,1,1,0,0,1,0,1,1,0,0,-1,0,0,0,1,1,1,0,1,0,1,-1,1,1,0,0,1,1,0,0,-1,0,1,1,0,1,1,0
Female,58,50-64,United States,1,1,-1,-1,0,-1,-1,-1,1,1,1,1,1,-1,-1,1,1,-1,-1,1,-1,-1,0,0,1,1,1,1,1,-1,1,-1,0,1,1,1,-1,1,-1,0,1,0,1,1,1,1,1,1
Female,58,50-64,United States,-1,1,1,0,0,-1,-1,0,-1,1,1,1,1,-1,0,1,1,-1,0,0,0,0,-1,1,1,1,1,1,1,1,1,-1,0,1,1,1,0,1,-1,0,0,-1,1,1,0,0,1,1
Female,58,50-64,United States,1,0,-1,-1,-1,-1,-1,1,-1,1,0,-1,0,-1,0,0,1,0,-1,-1,1,-1,-1,0,1,1,1,0,0,-1,-1,-1,-1,1,1,1,-1,0,-1,0,-1,0,1,1,-1,1,1,1
Male,58,50-64,United States,0,0,1,-1,0,0,1,0,0,1,1,1,-1,-1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,-1,1,-1,1,1,0,-1,1,1,1
Male,58,50-64,United States,1,1,-1,-1,0,-1,0,0,-1,1,0,0,0,-1,0,-1,1,1,1,0,-1,0,1,1,1,1,1,-1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,-1
Male,58,50-64,United States,1,1,-1,0,-1,-1,-1,-1,-1,0,1,1,1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,1,0,1,0,0,-1,0,1,1,0,0,1,-1,0,-1,-1,0,0,-1,0,1,0
Male,58,50-64,United States,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,-1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1
Unknown,60,50-64,United States,1,1,-1,0,0,-1,-1,0,-1,1,1,0,0,-1,1,1,1,1,0,1,-1,0,0,1,1,1,1,1,1,0,1,-1,0,1,1,1,0,1,-1,0,0,-1,1,1,0,1,1,1
Unknown,60,50-64,United States,1,1,0,0,0,-1,0,0,-1,0,0,1,1,0,0,1,1,1,1,0,-1,0,1,1,1,1,1,0,1,0,1,-1,0,1,0,1,1,1,0,0,0,-1,1,1,-1,1,1,1
Male,61,50-64,United States,0,1,-1,1,-1,-1,0,-1,1,1,1,1,1,-1,-1,1,1,-1,1,-1,-1,1,0,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,1,-1,1,-1,1,1,0,0,1,1,1
Male,61,50-64,United States,1,1,1,-1,0,-1,0,-1,-1,1,0,0,0,-1,-1,1,0,1,1,-1,0,0,0,0,1,0,1,-1,1,-1,0,-1,0,0,0,1,-1,1,0,0,0,-1,1,1,-1,0,1,1
Male,62,50-64,United States,1,1,-1,0,0,0,0,-1,0,1,0,1,1,-1,-1,1,1,0,-1,0,-1,-1,0,0,1,1,1,0,1,0,1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,1,1,-1,1,1,1
Male,63,50-64,United States,1,1,0,0,1,-1,1,-1,0,1,1,1,0,-1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,-1,1,1,1,0,1,-1,0,0,0,1,1,0,1,1,1
Male,63,50-64,United States,1,1,1,-1,-1,-1,1,-1,-1,0,1,0,1,-1,-1,1,1,0,-1,0,1,0,0,1,1,1,0,0,1,-1,1,1,0,1,1,1,-1,1,-1,0,-1,-1,1,1,-1,1,1,1
Male,63,50-64,United States,1,1,0,0,1,-1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
Male,64,50-64,United States,1,0,-1,-1,1,1,0,-1,1,0,1,0,-1,-1,0,1,1,1,1,1,1,-1,1,1,1,0,-1,0,0,-1,0,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,0,1,1
Male,64,50-64,United States,1,1,-1,-1,-1,-1,1,0,-1,1,1,1,1,-1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,-1,1,1,0,1,1,1
Male,64,50-64,United States,1,-1,-1,-1,-1,0,-1,0,-1,-1,1,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,0,1,1,1,0,1,-1,0,-1,-1,1,1,1,0,1,-1,-1,-1,-1,1,1,0,0,1,1
Male,50,50-64,Canada,1,1,1,0,-1,1,1,-1,-1,-1,0,1,1,-1,-1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,-1,-1,-1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1
Female,50,50-64,United States,1,0,1,-1,0,0,1,1,0,1,0,1,0,-1,0,1,0,0,1,-1,-1,0,0,1,1,0,1,-1,1,1,0,-1,1,1,0,0,0,0,0,0,0,-1,0,1,-1,0,0,1
Female,50,50-64,United States,1,0,-1,-1,0,0,0,0,0,1,-1,-1,-1,-1,0,0,0,-1,0,0,-1,0,0,1,1,0,1,0,0,-1,1,0,-1,1,1,1,0,1,-1,1,0,0,0,1,0,1,0,0
Female,50,50-64,United States,1,1,0,0,0,0,1,0,-1,1,1,0,0,-1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,-1,0,0,1
Female,50,50-64,United States,1,1,-1,-1,-1,0,1,-1,-1,1,1,1,0,-1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,-1,1,-1,-1,1,0,1,0,1,-1,0,1,0,1,1,-1,1,0,0
Male,50,50-64,United States,1,-1,0,0,0,-1,1,0,0,0,1,1,1,-1,1,1,1,1,1,0,1,1,1,0,-1,0,0,1,-1,-1,1,-1,-1,1,-1,1,0,1,-1,1,0,0,-1,-1,-1,0,0,1
Male,50,50-64,United States,1,0,0,-1,-1,0,0,0,-1,-1,-1,-1,0,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,1,-1,0,-1,0,-1,0,1,0,1,0,1,-1,0,0,-1,0,0,-1,1,0,0
Male,50,50-64,United States,1,-1,0,-1,1,1,-1,1,0,-1,0,1,1,-1,0,1,0,-1,-1,-1,-1,0,-1,0,1,0,1,1,1,0,0,-1,0,1,0,1,0,1,-1,0,1,-1,0,1,-1,1,0,1
Male,50,50-64,United States,1,1,-1,0,0,0,-1,1,-1,1,-1,0,0,-1,0,-1,1,0,-1,0,-1,0,1,-1,0,0,1,0,0,1,0,-1,-1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
Male,50,50-64,United States,1,0,1,-1,-1,0,0,-1,-1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,-1,0,0,1,0,0,0,1,0,-1,1,1,-1,0,0,1
Male,50,50-64,United States,1,1,-1,-1,-1,-1,-1,0,0,1,1,0,0,0,1,-1,0,-1,1,-1,-1,0,-1,-1,0,0,0,-1,0,1,1,-1,0,1,1,1,1,1,1,0,0,-1,-1,1,-1,0,0,-1
Male,50,50-64,United States,1,0,1,-1,0,1,-1,-1,1,1,-1,-1,-1,0,-1,0,0,1,0,-1,0,-1,1,1,1,0,0,-1,0,0,0,0,0,1,1,0,0,0,-1,1,1,0,1,0,1,0,0,1
Male,50,50-64,United States,0,1,-1,0,-1,0,-1,-1,1,0,1,0,0,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0,-1,-1,1,0,0,-1,0,-1,-1,-1,-1,0,1,-1,0,0,1
Unknown,50,50-64,United States,1,0,0,1,0,0,0,0,1,1,1,1,1,-1,0,1,1,0,0,0,0,0,0,0,1,1,-1,1,-1,0,1,-1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
Female,51,50-64,Canada,1,0,-1,0,0,0,1,0,0,0,0,0,0,-1,-1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
Female,51,50-64,United States,1,1,1,-1,-1,-1,-1,-1,-1,1,0,0,1,-1,-1,-1,0,0,-1,1,0,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,-1,0,1,1,-1,0,0,-1
Female,51,50-64,United States,1,1,0,-1,1,-1,-1,1,0,0,1,0,0,0,-1,1,1,-1,0,0,0,-1,-1,0,1,1,-1,0,-1,-1,1,0,0,1,0,0,0,1,-1,-1,0,0,1,1,1,1,0,1
Female,51,50-64,United States,1,1,0,0,0,-1,-1,0,-1,0,1,1,1,0,1,1,1,1,1,0,-1,0,0,0,1,1,0,-1,0,0,1,0,0,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,0,1
Female,51,50-64,United States,1,1,-1,1,0,0,1,1,0,1,1,1,1,-1,0,1,1,-1,0,0,1,0,0,0,1,1,1,1,1,-1,1,-1,-1,1,0,0,-1,1,0,1,0,-1,1,1,0,1,0,1
Male,51,50-64,United States,1,1,-1,1,0,1,1,0,1,1,0,1,1,-1,-1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,-1,1,-1,-1,1,1,1,1,1,-1,0,0,0,1,1,0,1,0,1
Male,51,50-64,United States,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,0,0,1,-1,1,1,1,1,1,1,0,1,1,-1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1
Male,51,50-64,United States,0,0,1,0,1,0,1,0,-1,-1,-1,0,0,-1,-1,0,0,1,0,1,1,-1,1,0,0,0,0,0,0,-1,0,1,-1,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,-1
Male,51,50-64,United States,0,0,-1,0,1,-1,-1,1,1,0,0,-1,0,-1,-1,1,1,-1,0,0,-1,0,-1,0,0,1,1,0,0,-1,0,0,-1,1,-1,-1,0,0,-1,-1,1,0,1,1,0,0,0,1
Female,52,50-64,Canada,1,1,0,0,1,1,0,1,-1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,-1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,-1,1,0,1
Male,52,50-64,Canada,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
Male,52,50-64,Other,1,1,0,-1,1,1,1,0,1,1,0,-1,0,0,1,-1,1,-1,0,0,1,0,0,0,1,1,1,-1,1,0,1,0,0,1,0,1,-1,1,1,0,0,-1,1,0,1,1,0,-1
Female,52,50-64,United States,1,1,1,-1,-1,-1,1,1,-1,1,1,0,0,-1,-1,1,1,-1,-1,0,1,-1,-1,-1,0,0,1,0,1,-1,1,1,-1,1,0,0,-1,1,0,-1,1,-1,1,1,-1,1,0,0
Female,52,50-64,United States,0,1,-1,0,-1,-1,-1,1,0,0,1,-1,-1,0,1,1,1,-1,1,1,-1,0,-1,1,1,0,1,1,1,0,0,-1,1,1,-1,1,1,1,1,1,-1,0,0,0,1,1,0,1
Female,52,50-64,United States,1,0,0,0,-1,0,-1,0,0,1,1,0,0,0,0,1,0,0,1,-1,-1,-1,1,1,1,1,0,0,0,0,0,0,1,-1,0,1,1,0,-1,0,0,1,1,0,1,1,0,1
Male,52,50-64,United States,1,1,0,-1,-1,0,-1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,-1,1,-1,1,1,1,1,1,1,0,1,1,-1,-1,1,-1,1,0,1
Male,52,50-64,United States,0,1,1,0,0,0,0,0,1,0,0,1,1,-1,1,0,1,0,1,1,-1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1
Male,52,50-64,United States,1,1,1,-1,0,-1,0,1,-1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,-1,1,-1,0,1,0,0,1,0,1
Male,52,50-64,United States,1,-1,0,0,1,0,1,1,-1,0,1,-1,0,0,1,1,0,1,0,0,1,-1,1,0,0,0,-1,1,-1,1,0,0,1,-1,-1,0,0,-1,1,0,1,0,1,1,-1,0,0,1
Male,52,50-64,United States,1,1,-1,-1,-1,0,-1,1,0,1,1,1,1,-1,0,0,1,0,0,-1,-1,0,0,0,1,1,1,0,1,0,1,-1,-1,1,1,1,-1,1,-1,0,0,-1,1,1,1,1,0,0
Male,52,50-64,United States,1,-1,-1,-1,-1,0,0,1,-1,1,1,1,1,0,0,1,1,0,0,-1,1,-1,0,1,1,1,0,1,1,0,1,-1,-1,0,0,1,-1,0,-1,1,1,0,1,1,0,1,0,1
Female,53,50-64,Canada,1,1,-1,-1,-1,-1,1,1,-1,1,1,1,1,-1,-1,0,1,0,0,0,1,-1,0,1,1,1,1,1,1,0,1,-1,0,1,1,1,0,1,-1,0,0,0,1,1,0,1,0,0
Female,53,50-64,United States,1,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
Female,53,50-64,United States,1,1,1,0,-1,-1,-1,1,0,1,1,0,1,0,1,1,1,1,1,-1,-1,0,-1,1,1,1,0,1,0,1,1,-1,1,1,1,1,1,1,1,1,0,-1,1,1,0,1,0,1
Female,53,50-64,United States,1,1,1,0,-1,-1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,-1,0,0,1,1,1,1,0,1,-1,1,0,0,1,1,0,1,1,0,1,0,-1,1,1,0,1,0,1
Male,53,50-64,United States,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,1,1,1,1,-1,0,0,1,-1,-1,1,1,1,0,1,-1,0,-1,-1,1,1,-1,1,0,-1
Male,53,50-64,United States,0,-1,1,-1,0,1,1,0,0,-1,1,0,-1,1,-1,0,0,1,1,-1,1,1,1,1,1,1,1,0,-1,1,1,-1,0,1,0,1,1,1,1,1,0,-1,0,1,1,1,0,1
Male,53,50-64,United States,1,1,-1,0,-1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,-1,0,1,1,0,0,-1,0,-1,0,-1,-1,1,0,1,1,1,0,1,0,-1,1,1,0,1,0,1
